job_id,skill,cluster
3756922936,IoT technologies,5367
3756922936,SAP,97
3756922936,US GAAP,983
3756922936,Accounting,461
3756922936,Financial analysis,51
3756922936,Technical accounting research,6025
3756922936,Financial information,51
3756922936,Process improvements,492
3756922909,Databricks,0
3756922909,Snowflake,972
3756922909,ETL tools,5684
3756922909,SQL,205
3756922909,Data modeling,1848
3756922909,JIRA,1199
3756922909,Confluence,2431
3756922909,Scaled Agile Framework SAFe,3666
3756921964,Mechanics,1263
3756921964,Hydraulics,762
3756921964,Pneumatics,762
3756921964,Tires,5713
3756921964,Physical labor,6026
3756921964,Safety,1305
3756921964,Environmental,325
3756921964,Equipment protection,-1
3756920947,Construction Engineering,48
3756920947,Civil Engineering,48
3756920947,Construction Management,481
3756920947,Engineering Standards,5995
3756920947,Quantity Take offs,5261
3756920947,Material Pricing,-1
3756920947,MS Office,31
3756920947,Trigonometric Calculations,3022
3756920919,Customer service,74
3756920919,Telephone etiquette,628
3756920919,Background check,412
3756920919,Drug screening,4045
3756920919,Company policies,-1
3756920919,Safety regulations,8
3756920919,Physical requirements,1941
3756920919,MSDS,-1
3756916116,Market research,52
3756916116,Strategic planning,219
3756916116,Product marketing,331
3756916116,Project management,16
3756916116,Data analysis,51
3756916116,Stakeholder management,504
3756916116,Regulatory compliance,81
3756916116,Financial analysis,51
3756915332,Account Management,821
3756915332,Project Management,62
3756915332,Marketing,84
3756915332,Client Relationship Management,906
3756915332,Event Management,1951
3756915332,Time Management,1269
3756915332,Computer Skills,409
3756915332,Consulting,220
3756915176,Risk management,658
3756915176,Mortgage insurance,1727
3756915176,Financial services,51
3756915176,Mortgage industry,1727
3756915176,GSE requirements,6027
3756915176,Market trends,52
3756915176,Sales potential,32
3756915176,Relationship management,472
3756915175,Financial services,51
3756915175,Mortgage industry,1727
3756915175,Business development,249
3756915175,Economics of mortgage banking,-1
3756915175,Risk management,658
3756915175,GSE requirements,6027
3756915175,Mortgage insurance industry,1727
3756915175,Market trends,52
3756914642,Product management,2503
3756914642,Trust safety,4212
3756914642,Fraud detection,662
3756914642,Risk management,658
3756914642,Machine learning,1020
3756914642,Identity verification,6028
3756914642,User experience design,2436
3756914642,Data analysis,51
3756914492,Infrastructure as Code IaC,3583
3756914492,Software development,291
3756914492,Continuous integration,5663
3756914492,System engineering,48
3756914492,System administration,2056
3756914492,Python,71
3756914492,Bash,3075
3756914492,Go,1970
3756914321,QA,2004
3756914321,Selenium,1680
3756914321,Tester,2651
3756914321,Software test plans,-1
3756914321,Test strategies,6029
3756914321,Test automation,1679
3756914321,Java,1591
3756914321,Python,71
3756913696,Fiber optic networks,621
3756913696,Metro network augmentation,2931
3756913696,CWDM,619
3756913696,DWDM technologies,619
3756913696,Network architectures,5961
3756913696,Telecom infrastructure,650
3756913696,Optical test equipment,651
3756913696,Project management,16
3756913410,Food preparation,18
3756913410,Food serving,5962
3756913410,Food safety standards,24
3756913410,HACCP procedures,487
3756913410,Customer service,74
3756913410,Maintain serving temperatures,-1
3756913410,Training,90
3756913410,Financial wellness,5963
3756913080,Early Childhood Education,3680
3756913080,Professional Educators License PEL,-1
3756913080,Type 04 certification,-1
3756913080,Lesson Planning,1771
3756913080,Child Development,165
3756913080,Classroom Management,1773
3756913080,Communication Skills,198
3756913080,Teamwork,181
3756913016,Salesforce,97
3756913016,Troubleshooting,177
3756913016,Documentation,45
3756913016,Knowledge Base,1167
3756913016,Customer Service,74
3756913016,Sales,32
3756913016,Rapport Building,-1
3756913016,Prioritization,1999
3756912698,Manufacturing,48
3756912698,Production,922
3756912698,Leadership,265
3756912698,Quality standards,24
3756912698,Inventory management,19
3756912698,Lean manufacturing,9
3756912698,6S standards,-1
3756912698,Maintenance,103
3756912682,Product management,2503
3756912682,Trust safety,4212
3756912682,Fraud detection,662
3756912682,Risk management,658
3756912682,Machine learning,1020
3756912682,Identity verification,6028
3756912682,Data analysis,51
3756912682,User experience design,2436
3756912606,Identity solutions,6030
3756912606,Vendor management,653
3756912606,Product management,2503
3756912606,Risk management,658
3756912606,Online marketplace policy,6031
3756912606,Data driven insights,5879
3756912606,Quantitative and qualitative data analysis,51
3756912606,Product development,331
3756912603,Identity solutions,6030
3756912603,Vendor management,653
3756912603,Fraud,5555
3756912603,Risk management,658
3756912603,Policy enforcement,430
3756912603,Quantitative data analysis,51
3756912603,Qualitative data analysis,51
3756912603,Product development,331
3756912138,Executive Administrative Assistance,435
3756912138,Executive Support,434
3756912138,Administrative Assistance,435
3756912138,Communication,156
3756912138,Expense Reports,2393
3756912138,Organizational Skills,1089
3756912138,Microsoft Office,31
3756912138,Public Affairs,-1
3756912073,Deltek Cobra,-1
3756912073,EVMS,-1
3756912073,EIA 748,-1
3756912073,Project Management,62
3756912073,STEM,1438
3756912073,Security Clearance,3777
3756912073,Industrial Hygiene,4764
3756912073,Construction Management,481
3756911921,Project Management,62
3756911921,Talent Acquisition,2146
3756911921,HR,1428
3756911921,Operations,263
3756911921,Office 365,258
3756911921,Google Suite,31
3756911921,Workday ATS,-1
3756911921,Data Analytics,51
3756911514,Food Safety,24
3756911514,Inventory Management,4
3756911514,Daily Maintenance and Cleanliness,5985
3756911514,Quality Food Production,18
3756911514,Exceptional Customer Service,74
3756911514,Safety and Security,1305
3756911514,Scheduling,1326
3756911514,Training,90
3756910488,Content Creation,2384
3756910488,Social Media Management,364
3756910488,Community Engagement,3343
3756910488,Social Media Strategy,364
3756910488,Analytics and Reporting,525
3756910488,Trend Analysis,787
3756910488,Influencer Outreach,-1
3756910488,Social Media Advertising,364
3756910409,Structural Bridge design,567
3756910409,Utah DOT projects,2571
3756910409,Structural design,567
3756910409,Engineering formulas,-1
3756910409,CAD,1213
3756910409,Project management,16
3756910409,Construction documents,48
3756910409,Construction cost estimates,6032
3756910196,Bridge design,1381
3756910196,Transportation engineering,1339
3756910196,Structural design,567
3756910196,Project management,16
3756910196,Construction management,48
3756910196,Finite element software,-1
3756910196,CAD programs,-1
3756910196,Publicly funded projects,-1
3756910085,Salesforce Developer,5413
3756910085,Data analysis,51
3756910085,Quantitative research,51
3756910085,Business intelligence,3484
3756910085,Statistical tools,2453
3756910085,Business reporting,-1
3756910085,Problem solving,83
3756910085,Critical thinking,227
3756909560,Multi disciplinary team,2406
3756909560,MS Office,31
3756909560,AutoCAD Civil 3D,1595
3756909560,MicroStation,50
3756909560,Project management,16
3756909560,Communication skills,77
3756909560,Quality control,15
3756909560,Construction support,6033
3756909176,Customer Service,74
3756909176,Customer Relations,3430
3756909176,Customer Satisfaction,74
3756909176,CRM Software,97
3756909176,Sales,32
3756909176,Negotiation,95
3756909176,Communication Skills,198
3756909176,Problem solving,83
3756909152,Food Safety,24
3756909152,Inventory Management,4
3756909152,Daily Maintenance and Cleanliness,5985
3756909152,Managing Crew,-1
3756909152,Quality Food Production,18
3756909152,Exceptional Customer Service,74
3756909152,Safety and Security,1305
3756909152,Training,90
3756909137,Cold calling,368
3756909137,Prospecting,553
3756909137,Sales orders,32
3756909137,Customer service,74
3756909137,Product presentation,1114
3756909137,Database management,1916
3756909137,Mechanical interest,-1
3756909137,Independent work,2851
3756909062,Shipping and Receiving,768
3756909062,Manager,3198
3756909062,Logistics,319
3756909062,Inventory Management,4
3756909062,Supply Chain,94
3756909062,Warehouse Operations,1043
3756909062,Vendor Management,145
3756909062,Quality Control,24
3756909058,IP address management,5890
3756909058,Network infrastructure,2559
3756909058,Rwhois,0
3756909058,Reverse DNS,5891
3756909058,Geolocation,5892
3756909058,Research,286
3756909058,Network addressing,5893
3756908961,Product Management,1616
3756908961,Trust Safety,-1
3756908961,Fraud Detection,662
3756908961,Risk Management,202
3756908961,Machine Learning,59
3756908961,Identity Verification,6028
3756908961,User Experience Design,2240
3756908961,Data Analysis,51
3756908211,Financial Planning Analysis,51
3756908211,Manufacturing environment,1865
3756908211,Microsoft Excel,31
3756908211,PowerPoint,565
3756908211,EPM Tools,-1
3756908211,Business Intelligence solutions,-1
3756908211,Cash Flow modeling,5243
3756908211,Multi entity consolidation accounting,-1
3756908199,Learning Development,1042
3756908199,Training,90
3756908199,Onboarding,1702
3756908199,Coaching,328
3756908199,Workshops,4283
3756908199,Development classes,-1
3756908199,Human Capital,2496
3756908199,Financial services,51
3756908190,Operating Room,1446
3756908190,Nursing Care,3
3756908190,Patient Care,3
3756908190,Health Maintenance,-1
3756908190,Disease Prevention,3806
3756908190,Medical Records,1121
3756908190,Patient Advocate,-1
3756908190,Professional Development,329
3756908190,Critical Thinking,227
3756908161,Quantitative Finance,5309
3756908161,Mathematics,1561
3756908161,Computer Science,502
3756908161,Statistical Analysis,51
3756908161,Machine Learning,59
3756908161,Financial Modeling,2036
3756908161,Python,71
3756908161,R,73
3756908094,Thermoplastic products,-1
3756908094,Fluid control,-1
3756908094,Order processing,2509
3756908094,Pricing verification,-1
3756908094,Bid processing,-1
3756908094,Return order processing,-1
3756908094,Customer service,74
3756908094,Plastic industry experience,-1
3756908035,SAP,97
3756908035,Excel formulas,5902
3756908035,Customer service,74
3756908035,Communication skills,77
3756908035,Cost estimates,201
3756908035,Manufacturer representatives,-1
3756908035,Pricing mechanics,-1
3756908035,Product lines,-1
3756908032,Appointment Scheduling,1979
3756908032,Receptionist Duties,2365
3756908032,Dental Care,333
3756908032,DentriX,0
3756908032,Dental Insurance Claims,347
3756908032,Multitasking,337
3756908032,Fast paced Environment,4909
3756908032,Communication Skills,198
3756907870,Product Management,1616
3756907870,Identity solutions,6030
3756907870,Vendor management,653
3756907870,Fraud detection,662
3756907870,Risk management,658
3756907870,Online marketplace,6031
3756907870,Data driven insights,5879
3756907870,User experience,2505
3756907472,Java Open Source,-1
3756907472,Cloud Native Application development,-1
3756907472,Clean architecture patterns,-1
3756907472,AWS,25
3756907472,Site Reliability Engineering SRE,728
3756907472,Deployment Ops,-1
3756907472,Cloud engineering,5585
3756907472,Container orchestration systems,-1
3756907243,Merchandising,178
3756907243,Food safety,24
3756907243,Planograms,0
3756907243,Financial reports,51
3756907243,Inventory management,19
3756907243,Performance reviews,5660
3756907243,Microsoft Excel,31
3756907243,Project teams,5984
3756907206,IP address management,5890
3756907206,Network infrastructure,2559
3756907206,RWHOIS,0
3756907206,Reverse DNS,5891
3756907206,Geolocation,5892
3756907206,Research skills,1793
3756907206,Network addressing,5893
3756907206,Deployment,2886
3756907182,Software Development Environment,-1
3756907182,SDE Architect,-1
3756907182,MBSE,-1
3756907182,Cloud Environment,-1
3756907182,High power Computing Technologies,-1
3756907182,System Engineering,48
3756907182,Software Development,1101
3756907182,Cybersecurity,894
3756907166,SAP Testing,-1
3756907166,GUI,-1
3756907166,Scripting,723
3756907166,SAP GUI,-1
3756907166,SCCM,4814
3756907166,Deployment,2886
3756907166,Change Management,799
3756907166,Technical Support,804
3756907110,Sales Experience,577
3756907110,Verbal Communication,77
3756907110,Interpersonal Skills,1193
3756907110,Customer Service,74
3756907110,Computer Skills,409
3756907110,Results driven,2106
3756907110,Time Management,1269
3756907110,Adaptability,421
3756907091,Partnership management,-1
3756907091,Customer experience management,74
3756907091,Data driven decision making,51
3756907091,Communication skills,77
3756907091,Financial sector knowledge,51
3756907091,Scaling operations,-1
3756907091,Partner relationships,6021
3756907091,CX KPIs,-1
3756907053,Quantitative Investment,-1
3756907053,Tax Management,1936
3756907053,People Management,2848
3756907053,Portfolio Management Systems,-1
3756907053,Process Engineering,3683
3756907053,Software Development,1101
3756907053,Risk Management,202
3756907053,Equity Trading,-1
3756906977,Machine Learning,59
3756906977,Data Ingestion,2598
3756906977,Preprocessing,0
3756906977,Model Development,5712
3756906977,Cloud Deployment,4209
3756906977,Data Science,51
3756906977,Mathematics,1561
3756906977,Computer Science,502
3756906860,Accounts Receivable,880
3756906860,Accounts Payable,880
3756906860,Expense Reports,2393
3756906860,Financial Reports,51
3756906860,Invoices,1548
3756906860,Excel Spreadsheets,138
3756906860,Payroll Processing,879
3756906860,Vendor Management,145
3756906850,Civil Engineering,48
3756906850,Structural Engineering,567
3756906850,Computer Aided Design,1340
3756906850,Drafting,1872
3756906850,Field Survey,3242
3756906850,Engineering Analysis,3243
3756906850,Computer Programs,3244
3756906850,CAD Drafting,3176
3756906677,Software Validation,-1
3756906677,Software Testing,339
3756906677,Test Plans,3028
3756906677,Agile Methodology,393
3756906677,Waterfall Methodology,-1
3756906677,Cloud based Web Applications,-1
3756906677,JIRA,1199
3756906677,Requirements Management,6034
3756906593,Accounts Payable,880
3756906593,Accounts Receivable,880
3756906593,Strategy formulation,-1
3756906593,Organization design,-1
3756906593,CRM,97
3756906593,ERP integration,97
3756906593,Procure to Pay systems,5724
3756906593,Vendor management,653
3756906566,SALT tax strategies,6035
3756906566,Partnership tax accounting,3530
3756906566,US tax requirements,6036
3756906566,State tax requirements,285
3756906566,Leadership,265
3756906566,CPA,825
3756906566,Masters in Tax Accounting,3116
3756906566,JD LLM,4048
3756906564,Early Childhood Education,3680
3756906564,Child Development,165
3756906564,Elementary Education,-1
3756906564,Curriculum Development,272
3756906564,Program Recruitment,-1
3756906564,Staff Management,1838
3756906564,Budget Management,874
3756906564,Microsoft Office,31
3756906561,Offshore wind,-1
3756906561,Offshore foundation,-1
3756906561,Offshore package manager,-1
3756906561,Civil Engineering,48
3756906561,Naval Architecture,4604
3756906561,Licensed Professional Engineer P E,-1
3756906561,PMP Certification,1169
3756906561,Project Management,62
3756906520,Coordinate Measuring Machines CMM,-1
3756906520,Gaging methods,1575
3756906520,Fixturing,-1
3756906520,Calibration,1505
3756906520,Inspection,1504
3756906520,Gages,-1
3756906520,Micrometers,0
3756906520,Blueprint GD T interpretation,-1
3756906498,Licensed Vocational Nurse,1364
3756906498,LVN,521
3756906498,Licensed Psychiatric Technician,1365
3756906498,LPT,1366
3756906498,Medical treatment administration,333
3756906498,Direct care,1988
3756906498,Psychiatry,1367
3756906498,Nursing,3
3756906496,Endoscopy equipment maintenance,-1
3756906496,Patient care,3
3756906496,Vital signs monitoring,3598
3756906496,Specimen collection,1573
3756906496,Infection control procedures,414
3756906496,Medical equipment handling,1421
3756906496,Data entry,237
3756906496,Customer service,74
3756906487,Quality Assurance Testing,24
3756906487,Automated Testing,394
3756906487,Selenium,1680
3756906487,SQL,205
3756906487,Visual Studio,294
3756906487,C,73
3756906487,Java,1591
3756906487,Agile,393
3756906487,BDD frameworks,-1
3756906467,Traffic Data Analytics,51
3756906467,Data acquisition,51
3756906467,Data cleaning,2087
3756906467,Data preparation,1461
3756906467,Data fusion,-1
3756906467,Data analysis,51
3756906467,Data visualization,51
3756906467,GIS,1466
3756906432,Manufacturing Sanitation,-1
3756906432,Good Manufacturing Practices GMPs,1105
3756906432,Standard Operating Procedures SOPs,1353
3756906432,Safety policies,8
3756906432,Documentation,45
3756906432,Physical Demands,993
3756906432,Supervisory Responsibility,6037
3756906432,Cleaning,101
3756906430,Sanitation,410
3756906430,Manufacturing,48
3756906430,Good Manufacturing Practices GMPs,1105
3756906430,Standard Operating Procedures SOPs,1353
3756906430,Safety policies,8
3756906430,Documentation,45
3756906430,Physical Demands,993
3756906430,Supervisory Responsibility,6037
3756906388,Social Media Platforms,364
3756906388,Communication Skills,198
3756906388,Mentoring,1033
3756906388,Collaboration,316
3756906388,Social Media Strategies,364
3756906388,Social Media Campaigns,364
3756906388,Bachelor s Degree,436
3756906388,Teaching,1032
3756906270,Business Systems Administration,-1
3756906270,Testing,700
3756906270,Enterprise wide services,-1
3756906270,Workflow applications,-1
3756906270,Tax schedules,-1
3756906270,Quality assurance,245
3756906270,Data Capture,4184
3756906270,Tax and Tag System,-1
3756906265,Automation Engineering,5718
3756906265,Mechanical Engineering,48
3756906265,Electrical Engineering,48
3756906265,Biomedical Engineering,2799
3756906265,Microsoft Office,31
3756906265,CGMPs,0
3756906265,Maintenance,103
3756906265,Problem Solving,83
3756906254,Histology methodologies,5447
3756906254,Immunohistochemistry,-1
3756906254,Histopathology techniques,1575
3756906254,LIMS system,6038
3756906254,Biospecimen repository,-1
3756906254,Laboratory maintenance,1246
3756906254,Inventory management,19
3756906254,Research laboratory experience,4475
3756906194,Electrical Engineering,48
3756906194,Isolation,-1
3756906194,Electric Vehicles,2877
3756906194,Battery Management Systems,6039
3756906194,Inverters,6040
3756906194,Motor Control,-1
3756906194,Digital Design,32
3756906194,Analog Design,32
3756906144,Physical Therapy,164
3756906144,Occupational Therapy,163
3756906144,Speech Language Pathologists,2147
3756906144,Case Management,1568
3756906144,Social Workers,4966
3756906144,Nursing Staff,3
3756906144,Physicians,853
3756906144,Basic Life Support Certification,230
3756906082,Laboratory Information System LIS,1650
3756906082,Hospital Information System HIS,5948
3756906082,Maintenance,103
3756906082,Validation,1516
3756906082,Regulatory agencies,81
3756906082,Outreach software,-1
3756906082,Documentation,45
3756906082,Information systems,4240
3756906071,Phlebotomy,927
3756906071,Laboratory Specimen Collection,1573
3756906071,Data Entry,237
3756906071,Specimen Processing,1652
3756906071,Medical Terminology,1868
3756906071,POC Testing,-1
3756906071,Driver,5294
3756906071,On call Rotation,-1
3756906065,L E A P curriculum,73
3756906065,Early childhood development,5515
3756906065,Technology,570
3756906065,Materials,5397
3756906065,Resources,5384
3756906065,Immersive classroom setting,-1
3756906065,Professional development,1034
3756906065,Tuition reimbursement,2066
3756905775,AutoCAD,49
3756905775,MicroStation,50
3756905775,Civil 3D,253
3756905775,Engineering calculations,292
3756905775,Data analysis,51
3756905775,Engineering drafting,-1
3756905775,Compliance monitoring,1769
3756905775,Design codes,-1
3756905775,Structural design,567
3756905556,Microsoft Word,31
3756905556,Solidworks Composer,135
3756905556,Engineering Change Order documentation,-1
3756905556,Quality Management system,1502
3756905556,Validation Protocols,-1
3756905556,Manufacturing documentation,-1
3756905556,QMS,2281
3756905556,Manufacturing processes,1152
3756905550,Event planning,344
3756905550,Vendor management,653
3756905550,Logistics,319
3756905550,Budget management,2257
3756905550,On site management,-1
3756905550,Strategic planning,219
3756905550,Vendor relationship management,4327
3756905550,Data analysis,51
3756905497,Terraform,0
3756905497,Azure,25
3756905497,IaC,0
3756905497,Cloud,25
3756905497,Storage,411
3756905497,Database,4693
3756905497,Container,-1
3756905497,Azure SQL,205
3756905490,Peer Support Specialist,1372
3756905490,Peer Recovery,1373
3756905490,Peer Employment Training,1374
3756905490,Behavioral health challenges,571
3756905490,Recovery Culture,-1
3756905490,De escalation skills,-1
3756905490,Case management,193
3756905490,Substance use services,3219
3756905486,Psychiatric Nursing,333
3756905486,Crisis Prevention Institute CPI,-1
3756905486,First Aid,1908
3756905486,RN licensure,4449
3756905486,Quality Assurance Quality Improvement,24
3756905486,Medication management,1016
3756905486,Infection control standards,414
3756905486,Safety program,2787
3756905473,Corporate Transactions,6041
3756905473,Securities Experience,-1
3756905473,Mergers and Acquisitions,2218
3756905473,Leveraged Buyouts,-1
3756905473,Joint Ventures,3385
3756905473,33 Act,2815
3756905473,34 Act,2815
3756905473,Law School Academics,5631
3756905472,Clinical psychology,1542
3756905472,Psychologist,4464
3756905472,Psychological testing,-1
3756905472,In vivo screenings,-1
3756905472,Assessment,2068
3756905472,Mental health,333
3756905472,DMV clearance,-1
3756905472,Insurance coverage,70
3756905471,Psychiatric mental health,333
3756905471,QMHA,0
3756905471,Mental health setting,333
3756905471,Psychosocial rehab therapist,-1
3756905471,Recovery associate,-1
3756905471,Recovery specialist,-1
3756905471,Social worker,4966
3756905471,Mental health worker,333
3756905454,VMware,581
3756905454,VSphere,-1
3756905454,VCenter Server,31
3756905454,ESXi,581
3756905454,VSAN,582
3756905454,NSX,583
3756905454,VRealize Suite,31
3756905454,VDI,584
3756905454,Citrix,585
3756905422,Project management,16
3756905422,Marketing campaigns,2142
3756905422,Vendor management,653
3756905422,Resource management,1031
3756905422,Budget management,2257
3756905422,Time management,159
3756905422,Microsoft Office,31
3756905422,Procurement,14
3756905350,Landing gear repair,-1
3756905350,Assembly operations,4285
3756905350,Aircraft systems,-1
3756905350,Structural modification,-1
3756905350,Electrical systems,48
3756905350,Test equipment,3223
3756905350,Engineering drawings,938
3756905350,Wiring schematics,-1
3756905292,Network engineering,2475
3756905292,Cisco products,-1
3756905292,Multi VRF environments,5847
3756905292,SevOne,-1
3756905292,NetFlow,-1
3756905292,Wireshark,-1
3756905292,TCP IP,536
3756905292,L2 switching protocols,5308
3756905291,Salesforce,97
3756905291,Gainsight,0
3756905291,Microsoft Office,31
3756905291,Consulting,220
3756905291,Healthcare,276
3756905291,Data integration,51
3756905291,Project Management,62
3756905291,Client Management,821
3756905197,Azure,25
3756905197,Windows operating systems,31
3756905197,Linux operating systems,31
3756905197,ISO 27001,1045
3756905197,FEDRamp,0
3756905197,Microsoft Office applications,31
3756905197,Risk management methodologies,658
3756905197,NIST800 FISMA,-1
3756905181,Taxation,2536
3756905181,Financial analysis,51
3756905181,Federal income tax regulations,285
3756905181,International income tax regulations,285
3756905181,State income tax regulations,285
3756905181,Local income tax regulations,285
3756905181,Accounting,461
3756905181,CPA,825
3756905178,Finance and Accounting,4626
3756905178,FP A,5562
3756905178,Finance Technology Strategy,3111
3756905178,Enterprise Resource Planning ERP,4451
3756905178,Enterprise Performance Management EPM,-1
3756905178,Financial System Integration,-1
3756905178,AI,218
3756905178,ML,4334
3756904913,Concrete batching operations,-1
3756904913,Supervisory experience,21
3756904913,Safety management,2787
3756904913,Equipment maintenance,48
3756904913,Mix designs,-1
3756904913,Quality control,15
3756904913,Stockpile management,-1
3756904913,Heavy civil construction experience,5842
3756904844,Feeding tubes,-1
3756904844,Dialysis lines,-1
3756904844,Treating GI bleeds,-1
3756904844,Removing clots,-1
3756904844,Brain,-1
3756904844,Techs,-1
3756904844,Nurses,-1
3756904844,Physicians,853
3756904682,Global equity programs,-1
3756904682,MS Office proficiency,31
3756904682,Equity database systems,-1
3756904682,Finance,715
3756904682,Legal,1671
3756904682,HR,1428
3756904682,Quantitative analysis,51
3756904682,Qualitative analysis,51
3756904680,Sales transactions,1088
3756904680,Customer experience,74
3756904680,Retail store,32
3756904680,Customer service,74
3756904680,Communication skills,77
3756904680,Organizational skills,350
3756904680,Safety procedures,8
3756904680,Physical abilities,446
3756904592,Shipping,768
3756904592,Quality Adherence,-1
3756904592,Problem Solving,83
3756904592,Digital Tools,-1
3756904592,Organizational Skills,1089
3756904592,Team Player,407
3756904592,Communication Skills,198
3756904592,Dental Lab Management,-1
3756904580,Data collection,51
3756904580,Data analysis,51
3756904580,Laboratory maintenance,1246
3756904580,Animal husbandry,-1
3756904580,Water quality testing,3864
3756904580,System maintenance,-1
3756904580,Troubleshooting,177
3756904580,Microsoft Office,31
3756904553,Warehouse operations,1285
3756904553,Inventory control,19
3756904553,Windows based systems,31
3756904553,Field Service operations,5905
3756904553,Motor vehicle operation,4404
3756904553,High volume business operations,5906
3756904553,Installation assistance,-1
3756904553,Customer service,74
3756904386,Athletic Trainer,5044
3756904386,Injury Prevention Specialist,1119
3756904386,Ergonomics,5043
3756904386,Employee testing,-1
3756904386,Safety compliance,8
3756904386,Early intervention,-1
3756904386,Workplace safety,896
3756904386,License required ATC,-1
3756904346,Construction Management,481
3756904346,Leadership,265
3756904346,Budget Management,874
3756904346,Business Acumen,1223
3756904346,Project Management,62
3756904346,Client Relationship Management,906
3756904346,Teamwork,181
3756904346,Strategic Planning,321
3756904313,Manufacturing finance,-1
3756904313,Distribution finance,-1
3756904313,Workday,2927
3756904313,Excel,138
3756904313,PowerBi,0
3756904313,Financial modeling,2036
3756904313,Financial analysis,51
3756904313,Forecasting,682
3756904282,Cisco Meraki,3830
3756904282,ServiceNow,1697
3756904282,TCP,3382
3756904282,STP,5959
3756904282,ARP,-1
3756904282,Ethernet,536
3756904282,OSPF,608
3756904282,Firewalls,536
3756904282,Routing switching,2390
3756904177,Content Enablement,-1
3756904177,Media Finance Transformation,-1
3756904177,Operating Model Optimization,-1
3756904177,Revenue Maximization,-1
3756904177,Ad Stack,-1
3756904177,Royalty Systems,-1
3756904177,Cloud,25
3756904177,ERP,97
3756904148,Electrical systems,48
3756904148,Hydraulic systems,1180
3756904148,Mechanical components,3701
3756904148,Customer service,74
3756904148,Troubleshooting,177
3756904148,Safety practices,1312
3756904148,Mechanics,1263
3756904148,Equipment service,-1
3756904146,Consumer Products Licensing,-1
3756904146,Retail Market Knowledge,-1
3756904146,Licensing Contracts,-1
3756904146,Negotiation Skills,1630
3756904146,Product Development,331
3756904146,Marketing Strategies,2300
3756904146,Financial Analysis,51
3756904146,E commerce Experience,3010
3756904093,Early Childhood Education,3680
3756904093,Curriculum Development,272
3756904093,Child Development,165
3756904093,Classroom Management,1773
3756904093,Parent Communication,-1
3756904093,Professional Development,329
3756904093,Health and Safety,8
3756904093,Educational Technology,-1
3756903897,Journalism,4620
3756903897,AP Style,1138
3756903897,Writing,132
3756903897,WordPress,3834
3756903897,News reporting,5927
3756903897,Oral communication,77
3756903897,Written communication,77
3756903897,Local events,-1
3756903719,Weld fit up,-1
3756903719,Statistical process analysis,51
3756903719,Root cause analysis,491
3756903719,Blueprint specification requirements,-1
3756903719,Discrepant hardware,31
3756903719,Tube bending,-1
3756903719,Surface finish lapping application,-1
3756903719,Metal working best practices,-1
3756903670,Product Development,331
3756903670,Market Research,52
3756903670,Financial Acumen,1555
3756903670,Data Analytics,51
3756903670,Project Management,62
3756903670,Vendor Management,145
3756903670,Database Management,730
3756903670,Microsoft Office Skills,4350
3756903629,Oracle,97
3756903629,Microsoft Office,31
3756903629,Sourcing,14
3756903629,Negotiation,95
3756903629,Analytical Skills,340
3756903629,Supply Chain,94
3756903629,Electric Generation,47
3756903629,Certified Purchasing Manager,-1
3756903580,Customer Service,74
3756903580,Claim Settlement,6042
3756903580,Documentation,45
3756903580,Insurance,70
3756903580,Remote Work,580
3756903580,Time Management,1269
3756903580,Negotiation,95
3756903580,Customer Satisfaction,74
3756903495,Registered Nurse,422
3756903495,Patient Care,3
3756903495,Clinical Nursing,3
3756903495,Medications,65
3756903495,Infection Control,3131
3756903495,Quality Management,317
3756903495,Healthcare,276
3756903495,Leadership,265
3756903477,Automotive Industry,48
3756903477,Manufacturing,48
3756903477,Project Development,195
3756903477,Problem solving,83
3756903477,Software Hardware,4761
3756903477,MNO Certification,-1
3756903477,LTE 5G V2X Network,-1
3756903477,Embedded Systems,5227
3756903369,Python,71
3756903369,PySpark,0
3756903369,SQL,205
3756903369,Databricks,0
3756903369,Azure,25
3756903369,ETL,1360
3756903369,Kafka,510
3756903369,Flink,5806
3756903331,CNC machining,979
3756903331,Numeric controlled programming,-1
3756903331,Measuring equipment,3570
3756903331,Machine tool technology,5226
3756903331,CNC equipment operation,2463
3756903331,Computer numerical control machines,3881
3756903331,CNC programming,4548
3756903331,Math calculations,3883
3756903205,Salesforce Sales Cloud,4863
3756903205,Apex,948
3756903205,Visualforce,2125
3756903205,Lightning components,-1
3756903205,Salesforce development tools,2128
3756903205,UI rich controls,-1
3756903205,Problem solving,83
3756903205,Salesforce best practices,-1
3756902989,Teaching students with disabilities,-1
3756902989,Communication,156
3756902989,Collaboration,316
3756902989,Special education laws,358
3756902989,Individualized education plans,-1
3756902989,504 plans,-1
3756902989,Assistive technology,-1
3756902989,MA teaching certification,-1
3756902954,DevOps,933
3756902954,Operating Systems,31
3756902954,Network Systems,-1
3756902954,Software,2306
3756902954,Hardware,2307
3756902954,Networking,533
3756902954,Troubleshooting,177
3756902954,Quality Assurance,24
3756902919,Customer support services,74
3756902919,Leadership skills,332
3756902919,Customer service,74
3756902919,Project management,16
3756902919,Budgeting,681
3756902919,Accounting,461
3756902919,Supervisory skills,2018
3756902919,Interpersonal skills,77
3756902837,Quality Control,24
3756902837,Production Process Control,2780
3756902837,Record Keeping,1107
3756902837,Line Maintenance,-1
3756902837,Staffing,1075
3756902837,USDA Inspection,-1
3756902837,Safety Promotion,-1
